|STOCK|COUNTRY|URL
1640|ASM|US|https://www.investing.com/equities/almaden-minerals-ltd?cid=30561
1641|AXU|US|https://www.investing.com/equities/alexco-resource-corp?cid=30567
1642|EMX|US|https://www.investing.com/equities/alexco-resource-corp?cid=30567
1643|GPL|US|https://www.investing.com/equities/alexco-resource-corp?cid=30567
1644|THM|US|https://www.investing.com/equities/international-tower-hill-mines?cid=30590
1645|AKG|US|https://www.investing.com/equities/international-tower-hill-mines?cid=30590
1646|MAG|US|https://www.investing.com/equities/international-tower-hill-mines?cid=30590
1647|PLG|US|https://www.investing.com/equities/international-tower-hill-mines?cid=30590
1648|WRN|US|https://www.investing.com/equities/western-copper-and-gold-corp?cid=30617
1649|SIM|US|https://www.investing.com/equities/western-copper-and-gold-corp?cid=30617
1650|AMS|US|https://www.investing.com/equities/american-shared-hospital-srvcs?cid=30650
1651|BDL|US|https://www.investing.com/equities/american-shared-hospital-srvcs?cid=30650
1652|BGI|US|https://www.investing.com/equities/birks-group-inc?cid=30672
1653|BWLa|US|https://www.investing.com/equities/birks-group-inc?cid=30672
1654|CKX|US|https://www.investing.com/equities/ckx-lands-inc?cid=30693
1655|CUO|US|https://www.investing.com/equities/continental-materials?cid=30708
1656|ELMD|US|https://www.investing.com/equities/electromed-inc?cid=30733
1657|EVBN|US|https://www.investing.com/equities/evans-bancorp-inc?cid=30747
1658|GSV|US|https://www.investing.com/equities/evans-bancorp-inc?cid=30747
1659|GTE|US|https://www.investing.com/equities/gran-tierra-energy-inc?cid=30785
1660|HMG|US|https://www.investing.com/equities/hmg-courtland-properties?cid=30792
1661|TLGT|US|https://www.investing.com/equities/igi-laboratories-inc
1662|INS|US|https://www.investing.com/equities/igi-laboratories-inc
1663|JOB|US|https://www.investing.com/equities/general-employment-enterprises?cid=30819
1664|TMQ|US|https://www.investing.com/equities/novacopper-inc?cid=30853
1665|NPN|US|https://www.investing.com/equities/nuveen-pennsylv.-mun.-value-fund
1666|YUMA|US|https://www.investing.com/equities/yuma-energy-inc?cid=30902
1667|PLM|US|https://www.investing.com/equities/polymet-mining-corp?cid=30904
1668|SGB|US|https://www.investing.com/equities/southwest-georgia-financial?cid=30922
1669|TAT|US|https://www.investing.com/equities/southwest-georgia-financial?cid=30922
1670|ALO|US|https://www.investing.com/equities/southwest-georgia-financial?cid=30922
1671|TRX|US|https://www.investing.com/equities/tanzanian-royalty-exploration-corp?cid=30947
1672|NOG|US|https://www.investing.com/equities/northern-oil-and-gas-inc?cid=34149
1673|VHC|US|https://www.investing.com/equities/northern-oil-and-gas-inc?cid=34149
1674|FAX|US|https://www.investing.com/equities/aberdeen-asia-pacific-income-fund?cid=34551
1675|IAF|US|https://www.investing.com/equities/aberdeen-asia-pacific-income-fund?cid=34551
1676|FCO|US|https://www.investing.com/equities/aberdeen-global-income-fund-inc?cid=34553
1677|ACU|US|https://www.investing.com/equities/acme-united-corp?cid=34570
1678|AE|US|https://www.investing.com/equities/acme-united-corp?cid=34570
1679|ACY|US|https://www.investing.com/equities/aerocentury-corp?cid=34597
1680|APT|US|https://www.investing.com/equities/alpha-pro-tech?cid=34638
1681|DIT|US|https://www.investing.com/equities/amcon-distributing-co?cid=34648
1682|PLAG|US|https://www.investing.com/equities/amcon-distributing-co?cid=34648
1683|AMPE|US|https://www.investing.com/equities/ampio-pharm?cid=34686
1684|MICR|US|https://www.investing.com/equities/ampio-pharm?cid=34686
1685|AWX|US|https://www.investing.com/equities/avalon-holdings-corp?cid=34761
1686|BTN|US|https://www.investing.com/equities/ballantyne-strong-inc?cid=34786
1687|BCV|US|https://www.investing.com/equities/bancroft-fund?cid=34793
1688|BKJ|US|https://www.investing.com/equities/bank-of-new-jersey-inc?cid=34796
1689|BHB|US|https://www.investing.com/equities/bar-harbor-bankshares?cid=34808
1690|BRN|US|https://www.investing.com/equities/bar-harbor-bankshares?cid=34808
1691|LCTX|US|https://www.investing.com/equities/biotime?cid=34838
1692|BDR|US|https://www.investing.com/equities/blonder-tongue-laboratories-inc?cid=34859
1693|CVU|US|https://www.investing.com/equities/cpi-aerostructures-inc?cid=34926
1694|CVM|US|https://www.investing.com/equities/cpi-aerostructures-inc?cid=34926
1695|CET|US|https://www.investing.com/equities/central-securities-corp?cid=35019
1696|CCF|US|https://www.investing.com/equities/central-securities-corp?cid=35019
1697|CVR|US|https://www.investing.com/equities/central-securities-corp?cid=35019
1698|CPHI|US|https://www.investing.com/equities/china-pharma-holdings-inc?cid=35067
1699|GLV|US|https://www.investing.com/equities/clough-global-allocation-fund?cid=35124
1700|GLQ|US|https://www.investing.com/equities/clough-global-allocation-fund?cid=35124
1701|GLO|US|https://www.investing.com/equities/clough-global-allocation-fund?cid=35124
1702|CIX|US|https://www.investing.com/equities/clough-global-allocation-fund?cid=35124
1703|LODE|US|https://www.investing.com/equities/clough-global-allocation-fund?cid=35124
1704|CTO|US|https://www.investing.com/equities/consolidated-tomoka-land?cid=35187
1705|MCF|US|https://www.investing.com/equities/contango-oil---gas?cid=35190
1706|CMT|US|https://www.investing.com/equities/core-molding-technologies-inc?cid=35196
1707|CRMD|US|https://www.investing.com/equities/cormedix-inc?cid=35198
1708|CLM|US|https://www.investing.com/equities/cornerstone-strategic-value-fund?cid=35200
1709|CRF|US|https://www.investing.com/equities/cornerstone-total-return-fund-inc?cid=35202
1710|CIK|US|https://www.investing.com/equities/cornerstone-total-return-fund-inc?cid=35202
1711|DHY|US|https://www.investing.com/equities/cornerstone-total-return-fund-inc?cid=35202
1712|DXR|US|https://www.investing.com/equities/cornerstone-total-return-fund-inc?cid=35202
1713|VCF|US|https://www.investing.com/equities/delaware-inv.-col.-mun.-income?cid=35277
1714|VFL|US|https://www.investing.com/equities/delaware-inv.-nat.-muni.-income?cid=35278
1715|VMM|US|https://www.investing.com/equities/delaware-inv.-min.-muni.-income-ii?cid=35279
1716|DLA|US|https://www.investing.com/equities/delta-apparel-inc?cid=35281
1717|DPW|US|https://www.investing.com/equities/digital-power-corp?cid=35303
1718|DSS|US|https://www.investing.com/equities/digital-power-corp?cid=35303
1719|DMF|US|https://www.investing.com/equities/digital-power-corp?cid=35303
1720|GRF|US|https://www.investing.com/equities/eagle-capital-growth-fund-inc?cid=35352
1721|CEV|US|https://www.investing.com/equities/eagle-capital-growth-fund-inc?cid=35352
1722|EVY|US|https://www.investing.com/equities/eagle-capital-growth-fund-inc?cid=35352
1723|EIM|US|https://www.investing.com/equities/eaton-vance-municipal-bond-fund?cid=35367
1724|ENX|US|https://www.investing.com/equities/eaton-vance-ny-municipal-bond-fund?cid=35368
1725|EVM|US|https://www.investing.com/equities/eaton-vance-ny-municipal-bond-fund?cid=35368
1726|EVV|US|https://www.investing.com/equities/eaton-vance-ny-municipal-bond-fund?cid=35368
1727|ECF|US|https://www.investing.com/equities/ellsworth-fund-ltd?cid=35403
1728|EMAN|US|https://www.investing.com/equities/emagin-corp?cid=35406
1729|MSN|US|https://www.investing.com/equities/emagin-corp?cid=35406
1730|EVI|US|https://www.investing.com/equities/envirostar?cid=35450
1731|ESP|US|https://www.investing.com/equities/envirostar?cid=35450
1732|EPM|US|https://www.investing.com/equities/envirostar?cid=35450
1733|FEN|US|https://www.investing.com/equities/envirostar?cid=35450
1734|FSI|US|https://www.investing.com/equities/flexible-solutions-international?cid=35565
1735|FSP|US|https://www.investing.com/equities/franklin-street-properties-corp?cid=35589
1736|FTF|US|https://www.investing.com/equities/franklin-templeton-ltd-dur.-in.-tr?cid=35590
1737|FRD|US|https://www.investing.com/equities/friedman-industries-inc?cid=35596
1738|GLU|US|https://www.investing.com/equities/friedman-industries-inc?cid=35596
1739|GGN|US|https://www.investing.com/equities/gamco-g-gold-natural-res.---in.-tr?cid=35621
1740|GMO|US|https://www.investing.com/equities/gamco-g-gold-natural-res.---in.-tr?cid=35621
1741|GSB|US|https://www.investing.com/equities/gamco-g-gold-natural-res.---in.-tr?cid=35621
1742|GLOW|US|https://www.investing.com/equities/glowpoint?cid=35664
1743|GORO|US|https://www.investing.com/equities/glowpoint?cid=35664
1744|AUMN|US|https://www.investing.com/equities/glowpoint?cid=35664
1745|GV|US|https://www.investing.com/equities/glowpoint?cid=35664
1746|AIM|US|https://www.investing.com/equities/hemispherx-biopharma-inc?cid=35763
1747|HUSA|US|https://www.investing.com/equities/hemispherx-biopharma-inc?cid=35763
1748|IEC|US|https://www.investing.com/equities/hemispherx-biopharma-inc?cid=35763
1749|IBIO|US|https://www.investing.com/equities/ibio-inc?cid=35831
1750|IMH|US|https://www.investing.com/equities/impac-mortgage-holdings-inc?cid=35848
1751|IOR|US|https://www.investing.com/equities/income-opportunity-realty-trust?cid=35851
1752|INFU|US|https://www.investing.com/equities/income-opportunity-realty-trust?cid=35851
1753|COHN|US|https://www.investing.com/equities/institutional-financial-markets?cid=35878
1754|IHT|US|https://www.investing.com/equities/institutional-financial-markets?cid=35878
1755|IDN|US|https://www.investing.com/equities/intellicheck-mobilisa-inc?cid=35883
1756|VKI|US|https://www.investing.com/equities/intellicheck-mobilisa-inc?cid=35883
1757|ISR|US|https://www.investing.com/equities/isoray?cid=35921
1758|LGL|US|https://www.investing.com/equities/lgl-group?cid=36004
1759|LTS|US|https://www.investing.com/equities/ladenburg-thalmann?cid=36015
1760|LBY|US|https://www.investing.com/equities/libbey-inc?cid=36039
1761|CEI|US|https://www.investing.com/equities/libbey-inc?cid=36039
1762|MHH|US|https://www.investing.com/equities/mastech-holdings?cid=36138
1763|MXC|US|https://www.investing.com/equities/mexco-energy-corp?cid=36197
1764|NTN|US|https://www.investing.com/equities/ntn-buzztime?cid=36269
1765|NHC|US|https://www.investing.com/equities/national-healthcare-corp?cid=36284
1766|NAVB|US|https://www.investing.com/equities/navidea-biopharmaceuticals?cid=36305
1767|NBW|US|https://www.investing.com/equities/neuberger-berman-cali.-int.-muni.?cid=36318
1768|NBO|US|https://www.investing.com/equities/neuberger-berman-ny-int.-muni.-f?cid=36319
1769|NBH|US|https://www.investing.com/equities/neuberger-berman-ny-int.-muni.-f?cid=36319
1770|NHS|US|https://www.investing.com/equities/neuberger-berman-ny-int.-muni.-f?cid=36319
1771|NRO|US|https://www.investing.com/equities/neuberger-berman-re-sec.-income-f?cid=36327
1772|GBR|US|https://www.investing.com/equities/neuberger-berman-re-sec.-income-f?cid=36327
1773|NEN|US|https://www.investing.com/equities/new-england-realty-associates-lp?cid=36331
1774|NBY|US|https://www.investing.com/equities/new-england-realty-associates-lp?cid=36331
1775|ITP|US|https://www.investing.com/equities/orient-paper?cid=36455
1776|PTN|US|https://www.investing.com/equities/orient-paper?cid=36455
1777|PRK|US|https://www.investing.com/equities/park-national-corp?cid=36513
1778|HNW|US|https://www.investing.com/equities/park-national-corp?cid=36513
1779|PW|US|https://www.investing.com/equities/park-national-corp?cid=36513
1780|RLGT|US|https://www.investing.com/equities/park-national-corp?cid=36513
1781|UTG|US|https://www.investing.com/equities/park-national-corp?cid=36513
1782|BKTI|US|https://www.investing.com/equities/park-national-corp?cid=36513
1783|RCG|US|https://www.investing.com/equities/renaissance?cid=36699
1784|RVP|US|https://www.investing.com/equities/retractable-technologies-inc?cid=36713
1785|RIF|US|https://www.investing.com/equities/retractable-technologies-inc?cid=36713
1786|SEB|US|https://www.investing.com/equities/retractable-technologies-inc?cid=36713
1787|SVT|US|https://www.investing.com/equities/servotronics?cid=36822
1788|SIF|US|https://www.investing.com/equities/servotronics?cid=36822
1789|XPL|US|https://www.investing.com/equities/servotronics?cid=36822
1790|SSY|US|https://www.investing.com/equities/sunlink-health-systems-inc?cid=36951
1791|SRCI|US|https://www.investing.com/equities/synergy-resources-corp?cid=36984
1792|SYN|US|https://www.investing.com/equities/synthetic-biologics-inc?cid=36985
1793|TGC|US|https://www.investing.com/equities/tengasco?cid=37031
1794|TMP|US|https://www.investing.com/equities/tengasco?cid=37031
1795|TRT|US|https://www.investing.com/equities/trio-tech-international?cid=37092
1796|UAMY|US|https://www.investing.com/equities/trio-tech-international?cid=37092
1797|UUU|US|https://www.investing.com/equities/universal-security-instruments-inc?cid=37166
1798|URG|US|https://www.investing.com/equities/ur-energy-inc?cid=37171
1799|VGZ|US|https://www.investing.com/equities/ur-energy-inc?cid=37171
1800|EAD|US|https://www.investing.com/equities/wells-fargo-adv-income-opp.-fund?cid=37266
1801|ERC|US|https://www.investing.com/equities/wells-fargo-adv-ms-income-fund?cid=37267
1802|ERH|US|https://www.investing.com/equities/wells-fargo-adv-ms-income-fund?cid=37267
1803|WTT|US|https://www.investing.com/equities/wells-fargo-adv-ms-income-fund?cid=37267
1804|ELLO|US|https://www.investing.com/equities/ellomay-capital-ltd?cid=37386
1805|UEC|US|https://www.investing.com/equities/uranium-energy-corp?cid=37425
1806|SAND|US|https://www.investing.com/equities/sandstorm-gold-ltd-n?cid=40964
1807|INTT|US|https://www.investing.com/equities/sandstorm-gold-ltd-n?cid=40964
1808|NNVC|US|https://www.investing.com/equities/nanoviricides-inc?cid=48647
1809|OGEN|US|https://www.investing.com/equities/nanoviricides-inc?cid=48647
1810|UUUU|US|https://www.investing.com/equities/energy-fuels?cid=48651
1811|BTG|US|https://www.investing.com/equities/b2gold?cid=48653
1812|PED|US|https://www.investing.com/equities/b2gold?cid=48653
1813|REI|US|https://www.investing.com/equities/ring-energy-inc?cid=48658
1814|AAMC|US|https://www.investing.com/equities/ring-energy-inc?cid=48658
1815|AIRI|US|https://www.investing.com/equities/air-industries-group?cid=48661
1816|CANF|US|https://www.investing.com/equities/can-fite-biopharma-ltd?cid=48664
1817|DGSE|US|https://www.investing.com/equities/dgse-companies-inc?cid=48665
1818|LIQT|US|https://www.investing.com/equities/liqtech-international-inc?cid=48667
1819|NSPR|US|https://www.investing.com/equities/inspiremd-inc?cid=48668
1820|ENSV|US|https://www.investing.com/equities/enservco-co?cid=51006
1821|XXII|US|https://www.investing.com/equities/22nd-cntry?cid=51020
1822|GSAT|US|https://www.investing.com/equities/22nd-cntry?cid=51020
1823|KIQ|US|https://www.investing.com/equities/22nd-cntry?cid=51020
1824|ATNM|US|https://www.investing.com/equities/22nd-cntry?cid=51020
1825|BRG|US|https://www.investing.com/equities/22nd-cntry?cid=51020
